# format:aut|changed|aut_name|org_id|source
416|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
417|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
418|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
419|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
420|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
421|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
422|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
423|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
424|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
425|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
426|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
427|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
428|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
429|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
430|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
431|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
432|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
433|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
434|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
435|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
436|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
437|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
438|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
439|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
440|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
441|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
442|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
443|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
444|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
445|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
446|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
447|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
448|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
449|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
450|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
451|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
452|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
453|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
454|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
455|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
456|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
457|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
458|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
459|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
460|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
461|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
462|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
463|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
464|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
465|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
466|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
467|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
468|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
469|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
470|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
471|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
472|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
473|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
474|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
475|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
476|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
477|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
478|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
479|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
480|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
481|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
482|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
483|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
484|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
485|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
486|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
487|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
488|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
489|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
490|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
491|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
492|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
493|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
494|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
495|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
496|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
497|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
498|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
499|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
500|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
501|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
502|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
503|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
504|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
505|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
506|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
507|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
508|20080606|AFCONC-BLOCK1-AS|7ESG-ARIN|ARIN
509|20110705|DNIC-AS-00509|DNIC-ARIN|ARIN
510|20120224|INTERNET|INGIN-ARIN|ARIN
511|20120320|TCOOM|TCOOM-ARIN|ARIN
512|20110705|DNIC-AS-00512|DNIC-ARIN|ARIN
513|20000101|CERN|ORG-CEOF1-RIPE|RIPE
514|20090506|DNIC-AS-00514|DNIC-ARIN|ARIN
515|20120724|DNIC-AS-00515|DNIC-ARIN|ARIN
516|19960610|KODAK-BTC|EKBTC-ARIN|ARIN
517|20000101||@aut-517-RIPE|RIPE
518|20120905|DNIC-AS-00518|DNIC-ARIN|ARIN
519|19930413|ISCNET|SYSTEM-176-ARIN|ARIN
520|19910110|COINSDISNET3|CCOIS-ARIN|ARIN
521|19960610|FORD-SRL-AS|FORDMO-ARIN|ARIN
522|20080818|AFSC-SSD-AS|7ESG-ARIN|ARIN
523|20110824|DNIC-AS-00523|HEADQU-3-ARIN|ARIN
524|20120224|LVLT-524|LVLT-ARIN|ARIN
525|20111101|CTNOSC-525-AS|HEADQU-3-ARIN|ARIN
526|20110824|DNIC-AS-00526|HEADQU-3-ARIN|ARIN
527|20110705|DNIC-AS-00527|DNIC-ARIN|ARIN
528|20000101|AUGSBURG-GW1-AS|@aut-528-RIPE|RIPE
529|20000101|BURTONWOOD-GW1-AS|@aut-529-RIPE|RIPE
530|20110824|DNIC-AS-00530|HEADQU-3-ARIN|ARIN
531|20110824|DNIC-AS-00531|HEADQU-3-ARIN|ARIN
532|20110705|DNIC-AS-00532|DNIC-ARIN|ARIN
533|20110824|DNIC-AS-00533|HEADQU-3-ARIN|ARIN
534|20110824|DNIC-AS-00534|HEADQU-3-ARIN|ARIN
535|20110802|DNIC-AS-00535|HEADQU-3-ARIN|ARIN
536|20110802|DNIC-AS-00536|HEADQU-3-ARIN|ARIN
537|20110802|DNIC-AS-00537|HEADQU-3-ARIN|ARIN
538|20110802|DNIC-AS-00538|HEADQU-3-ARIN|ARIN
539|20110802|DNIC-AS-00539|HEADQU-3-ARIN|ARIN
540|20110705|DNIC-AS-00540|DNIC-ARIN|ARIN
541|19910110|IGAUTON|INTELL-217-ARIN|ARIN
542|20000128|ARNET|ARC-8-ARIN|ARIN
543|20120224|HP-POLYCOM|HP-ARIN|ARIN
544|20000101|SONERA-FUNET-TRANSIT|@aut-544-RIPE|RIPE
545|20020404|NRI|CNRI-ARIN|ARIN
546|20000228|SPARTA-AS|SPARTA-3-ARIN|ARIN
547|20051102|ASN-IBM-LEX|IBM-1-ARIN|ARIN
548|20090511|HQUSAF-AS|7ESG-ARIN|ARIN
549|20120224|GTANET-AS|GTANE-ARIN|ARIN
550|19910110|CORNETT-AS|LANL-2-ARIN|ARIN
551|20120302|TIS-AS|SPART-3-ARIN|ARIN
552|20110629|DNIC-AS-00552|DNIC-ARIN|ARIN
553|20000101|BELWUE|ORG-BA527-RIPE|RIPE
554|19960610|CALINET-AS|CIF-ARIN|ARIN
555|20120302|VTSII|VTSI-1-ARIN|ARIN
556|19960610|CALREN-AS|USI-11-ARIN|ARIN
557|20031212|UMAINE-SYS-AS|UMAN-ARIN|ARIN
558|20140513|NETDC|NET2E-ARIN|ARIN
559|20000101|SWITCH|@aut-559-RIPE|RIPE
560|20120224|LVLT-560|LVLT-ARIN|ARIN
561|20010814|3COM-A|3COMCO-ARIN|ARIN
562|20010814|3COM-B|3COMCO-ARIN|ARIN
563|20010814|3COM-C|3COMCO-ARIN|ARIN
564|20110705|DNIC-AS-00564|DNIC-ARIN|ARIN
565|20000101||@aut-565-RIPE|RIPE
566|20120402|CSSP-ASN|CSA-50-Z-ARIN|ARIN
567|20120320|ASN-LNET-AS|LNET-ARIN|ARIN
568|20110629|DNIC-AS-00568|DNIC-ARIN|ARIN
569|20110705|DNIC-AS-00569|DNIC-ARIN|ARIN
570|20080818|SSD-NET-AS|7ESG-ARIN|ARIN
571|20110629|DNIC-AS-00571|DNIC-ARIN|ARIN
572|20140218|GBMC-TOW|GBMC-2-ARIN|ARIN
573|20110629|DNIC-AS-00573|DNIC-ARIN|ARIN
574|20120402|PSC-TEST-AS|PSC-Z-ARIN|ARIN
575|20110802|DNIC-AS-00575|HEADQU-3-ARIN|ARIN
576|20110705|DNIC-AS-00576|DNIC-ARIN|ARIN
577|20060130|BACOM|LINX-ARIN|ARIN
578|20120224|PKDY-ASNUMBER|PACKA-18-ARIN|ARIN
579|20120224|C4DR2|GLYNL-1-ARIN|ARIN
580|20110705|DNIC-AS-00580|DNIC-ARIN|ARIN
581|20120207|AMC-MAF-C2-ENCLAVES|7ESG-ARIN|ARIN
582|20090508|GDSS-21AF-AS|7ESG-ARIN|ARIN
583|20090508|GDSS-22AF-AS|7ESG-ARIN|ARIN
584|20090508|GDSS-23AF-AS|7ESG-ARIN|ARIN
585|20090508|GDSS-322ALD-AS|7ESG-ARIN|ARIN
586|20090508|GDSS-834ALD-AS|7ESG-ARIN|ARIN
587|20090508|GDSS-ANG-AS|7ESG-ARIN|ARIN
588|20130124|DIRECTRON|HEADQU-3-ARIN|ARIN
589|20101015|UNT-CAMPUS-AS|UNT-ARIN|ARIN
590|20000101||@aut-590-RIPE|RIPE
591|19960610|NSTN-AS|NSTNIN-1-ARIN|ARIN
592|20110715|DNIC-AS-00592|NNICN-1-ARIN|ARIN
593|20000101|EASINET-AS1|@aut-593-RIPE|RIPE
594|20120224|LVLT594-598|LVLT-ARIN|ARIN
595|20120224|LVLT594-598|LVLT-ARIN|ARIN
596|20120224|LVLT594-598|LVLT-ARIN|ARIN
597|20120224|LVLT594-598|LVLT-ARIN|ARIN
598|20120224|LVLT594-598|LVLT-ARIN|ARIN
599|20110413|NISC-AS|SRIINT-ARIN|ARIN
600|20140918|OARNET-AS|OAR-Z-ARIN|ARIN
601|20060130|BACOM4-AS|LINX-ARIN|ARIN
602|20060130|BACOM3-AS|LINX-ARIN|ARIN
603|20060130|BACOM2-AS|LINX-ARIN|ARIN
604|20120302|ONELAMBDA-INC|ONELA-2-ARIN|ARIN
605|20120302|VHS-CHIL|VANGU-18-ARIN|ARIN
606|20140311|SCHAT-AS|SCHAT-ARIN|ARIN
607|20120302|AS-NICO1|NICOH-ARIN|ARIN
608|20120302|BUFORD-COMM-ALLIAN-1|BUFOR-1-ARIN|ARIN
609|20120302|EY-AS-DE|EYL-2-ARIN|ARIN
610|20140514|ASHERELEVEL3DALLAS|NAVIGA-7-ARIN|ARIN
611|20090731|CANET11-AS|UNIVER-36-ARIN|ARIN
612|20120224|PRECISIONTECH|PRECI-81-ARIN|ARIN
613|20120302|BP-AS-613|BPAMER-ARIN|ARIN
614|20060206|CSUNET-AS|CSUCO-1-ARIN|ARIN
615|20110802|DNIC-AS-00615|HEADQU-3-ARIN|ARIN
616|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
617|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
618|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
619|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
620|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
621|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
622|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
623|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
624|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
625|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
626|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
627|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
628|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
629|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
630|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
631|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
632|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
633|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
634|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
635|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
636|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
637|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
638|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
639|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
640|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
641|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
642|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
643|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
644|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
645|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
646|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
647|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
648|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
649|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
650|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
651|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
652|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
653|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
654|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
655|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
656|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
657|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
658|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
659|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
660|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
661|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
662|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
663|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
664|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
665|20090618|DNIC-ASBLK-00616-00665|DNIC-ARIN|ARIN
666|20121106|CTNOSC-ASN-666|HEADQU-3-ARIN|ARIN
667|20110629|DNIC-AS-00667|DNIC-ARIN|ARIN
668|20110629|DNIC-AS-00668|DNIC-ARIN|ARIN
669|20000101|OFRIR-IP-INTERNET-AS|@aut-669-RIPE|RIPE
670|20110802|DNIC-AS-00670|HEADQU-3-ARIN|ARIN
671|20110802|DNIC-AS-00671|HEADQU-3-ARIN|ARIN
672|20110802|DNIC-AS-00672|HEADQU-3-ARIN|ARIN
673|20110802|DNIC-AS-00673|HEADQU-3-ARIN|ARIN
674|19940603|BBN-DSI|AITS-1-ARIN|ARIN
675|20130701|MSUS-AS|MSUS-Z-ARIN|ARIN
676|20000530||@aut-676-LACNIC|LACNIC
677|20090423|ASU-AS|ASU-ARIN|ARIN
678|20110705|DNIC-AS-00678|DNIC-ARIN|ARIN
679|20000101|TUNET-AS|ORG-TUW1-RIPE|RIPE
680|20000101|DFN|ORG-DV1-RIPE|RIPE
681|20050329|ERX-KAWAIHIKO-1|@aut-681-APNIC|APNIC
682|19910110|AS-ORNL-IGRP1-AS|ORNL-ARIN|ARIN
683|19970911|ARGONNE-AS|ANL-13-ARIN|ARIN
684|20120320|MTSAL-ASN|MTSAL-ARIN|ARIN
685|20120302|NTTA-685|NTTAM-1-ARIN|ARIN
686|19910110|OSD-GW-AS|7CG-3-ARIN|ARIN
687|20120910|DNIC-AS-00687|DNIC-ARIN|ARIN
688|19910110|RECNET-AS|DEPART-27-ARIN|ARIN
689|20120402|MERIT-AS-26|MICH-Z-ARIN|ARIN
690|20030717|MERIT-AS-27|MICH-ARIN|ARIN
691|20001226|PEINET-AS|UNIVER-491-ARIN|ARIN
692|20120402|SEMATECH-AS|SEMATE-Z-ARIN|ARIN
693|19971231|NOTRE-DAME-AS|UND-ARIN|ARIN
694|20110802|DNIC-AS-00694|HEADQU-3-ARIN|ARIN
695|20000101|SWITCH-TEST1|@aut-695-RIPE|RIPE
696|20000101|SWITCH-TEST2|@aut-696-RIPE|RIPE
697|20000101||@aut-697-RIPE|RIPE
698|20141202|ASN-UIUC-REGION-AS|UIAU-ARIN|ARIN
699|20120302|KNBE|KANOB-1-ARIN|ARIN
700|20140910|ROKNET-AS|THEBOE-ARIN|ARIN
701|20120320|UUNET|MCICS-ARIN|ARIN
702|20120320|UUNET|MCICS-ARIN|ARIN
703|20120320|UUNET|MCICS-ARIN|ARIN
704|20120320|UUNET|MCICS-ARIN|ARIN
705|20120320|UUNET|MCICS-ARIN|ARIN
706|20000831|TEST-AUSTIN-IBM-AS|AWDIC-ARIN|ARIN
707|20080818|ELAN-AS|7ESG-ARIN|ARIN
708|19910110|SB-COMM-AS|SBC-74-ARIN|ARIN
709|20000101|UHEY-NET-AS|@aut-709-RIPE|RIPE
710|20000101|BENT-NET-AS|@aut-710-RIPE|RIPE
711|20001226|SB-COMM-AS|TAB-4-ARIN|ARIN
712|20000101|ALCON-NET-AS|@aut-712-RIPE|RIPE
713|20080818|AFMPCGW-AS|7ESG-ARIN|ARIN
714|20120402|APPLE-ENGINEERING|APPLEC-1-Z-ARIN|ARIN
715|20120402|WOODYNET-2|WOODYN-Z-ARIN|ARIN
716|20110802|DNIC-AS-00716|HEADQU-3-ARIN|ARIN
717|20120801|DNIC-AS-00717|DNIC-ARIN|ARIN
718|20120727|DNIC-AS-00718|DNIC-ARIN|ARIN
719|20000101|ELISA-AS|@aut-719-RIPE|RIPE
720|20110811|WR-LOGDIS-AS|7ESG-ARIN|ARIN
721|20090515|DNIC-ASBLK-00721-00726|DNIC-ARIN|ARIN
722|20090515|DNIC-ASBLK-00721-00726|DNIC-ARIN|ARIN
723|20090515|DNIC-ASBLK-00721-00726|DNIC-ARIN|ARIN
724|20090515|DNIC-ASBLK-00721-00726|DNIC-ARIN|ARIN
725|20090515|DNIC-ASBLK-00721-00726|DNIC-ARIN|ARIN
726|20090515|DNIC-ASBLK-00721-00726|DNIC-ARIN|ARIN
727|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
728|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
729|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
730|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
731|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
732|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
733|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
734|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
735|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
736|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
737|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
738|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
739|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
740|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
741|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
742|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
743|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
744|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
745|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
746|20080606|AFCONC-BLOCK2-AS|7ESG-ARIN|ARIN
747|20110802|DNIC-AS-00747|HEADQU-3-ARIN|ARIN
748|20110705|DNIC-AS-00748|DNIC-ARIN|ARIN
749|20110705|DNIC-AS-00749|DNIC-ARIN|ARIN
750|20120402|MERIT-AS-16|MICH-Z-ARIN|ARIN
751|20120402|MERIT-AS-17|MICH-Z-ARIN|ARIN
752|20120402|MERIT-AS-18|MICH-Z-ARIN|ARIN
753|20120402|MERIT-AS-19|MICH-Z-ARIN|ARIN
754|20120402|MERIT-AS-20|MICH-Z-ARIN|ARIN
755|20120402|MERIT-AS-21|MICH-Z-ARIN|ARIN
756|20120402|MERIT-AS-22|MICH-Z-ARIN|ARIN
757|20120402|MERIT-AS-23|MICH-Z-ARIN|ARIN
758|20120402|MERIT-AS-24|MICH-Z-ARIN|ARIN
759|20120402|MERIT-AS-25|MICH-Z-ARIN|ARIN
760|20000101||ORG-VUCC1-RIPE|RIPE
761|20000101|TIETORAITTI-AS|@aut-761-RIPE|RIPE
762|19910627|WELLFLEET-AS|WELLFL-2-ARIN|ARIN
763|20120224|SQNT-TEAMNET-AS|IBM-1-ARIN|ARIN
764|20000101|FI-PMO-AS|@aut-764-RIPE|RIPE
765|20110629|DNIC-AS-00765|DNIC-ARIN|ARIN
766|20000101|RedIRIS|ORG-RA6-RIPE|RIPE
767|20110629|DNIC-AS-00767|DNIC-ARIN|ARIN
768|20110715|DNIC-AS-00768|NNICN-1-ARIN|ARIN
769|20110705|DNIC-AS-00769|DNIC-ARIN|ARIN
770|20110705|DNIC-AS-00770|DNIC-ARIN|ARIN
771|20030115|NSN-RICE-AS|NASA-ARIN|ARIN
772|20110802|DNIC-AS-00772|HEADQU-3-ARIN|ARIN
773|20000229|SPARTA-MD-AS|SPARTA-4-ARIN|ARIN
774|20000101|FR-INRIA1|@aut-774-RIPE|RIPE
775|20000101|FR-INRIA-ROCQ|@aut-775-RIPE|RIPE
776|20000101|FR-INRIA-SOPHIA|@aut-776-RIPE|RIPE
777|20000101||@aut-777-RIPE|RIPE
778|20000101|FR-INRIA-MONTBONNOT|@aut-778-RIPE|RIPE
779|20000101|FR-RENATER-VIKMAN|@aut-779-RIPE|RIPE
780|20000101|FR-ARAMIS|@aut-780-RIPE|RIPE
781|20000101|FR-RENATER-LOTHAIRE|@aut-781-RIPE|RIPE
782|20000101|FR-LORIA|@aut-782-RIPE|RIPE
783|20000101|FR-INRIA2|@aut-783-RIPE|RIPE
784|19970505|HJFNET-AS|HMJF-ARIN|ARIN
785|20110802|DNIC-AS-00785|HEADQU-3-ARIN|ARIN
786|20000101|JANET|ORG-UA23-RIPE|RIPE
787|20110705|DNIC-AS-00787|DNIC-ARIN|ARIN
788|20110715|DNIC-AS-00788|NNICN-1-ARIN|ARIN
789|20000101|IN2P3|@aut-789-RIPE|RIPE
790|20000101|EUNETFI|ORG-EO1-RIPE|RIPE
791|20090512|AINET-AS791|AITS-1-ARIN|ARIN
792|20130910|ORACLE-ASNBLOCK-ASN|ORACLE-4-Z-ARIN|ARIN
793|20130910|ORACLE-ASNBLOCK-ASN|ORACLE-4-Z-ARIN|ARIN
794|20130910|ORACLE-ASNBLOCK-ASN|ORACLE-4-Z-ARIN|ARIN
795|20120402|AMERITECH-AS|ATTSE-Z-ARIN|ARIN
796|20120402|AMERITECH-AS|ATTSE-Z-ARIN|ARIN
797|20120402|AMERITECH-AS|ATTSE-Z-ARIN|ARIN
798|20110802|DNIC-AS-00798|HEADQU-3-ARIN|ARIN
799|20110802|DNIC-AS-00799|HEADQU-3-ARIN|ARIN
800|20120224|CABLEATLANTIC|RCC-99-ARIN|ARIN
801|20141003|ATTASK|ATTAS-1-ARIN|ARIN
802|20050211|YORKU-AS|YORKUN-ARIN|ARIN
803|20120302|SASKTEL|SASK-ARIN|ARIN
804|19940713|ISTS-AS-AS|ISTS-5-ARIN|ARIN
805|20120224|GONET-ASN-2|GOVER-10-ARIN|ARIN
806|20120302|ECONET-AS|ENVIRO-4-ARIN|ARIN
807|20120224|GONET-ASN-3|GOVER-10-ARIN|ARIN
808|20120224|GONET-ASN-1|GOVER-10-ARIN|ARIN
809|20120224|GONET-ASN-4|GOVER-10-ARIN|ARIN
810|19920819|SSCWEST|GTA-ARIN|ARIN
811|19920819|SSCEAST|GTA-ARIN|ARIN
812|20120224|ROGERS-CABLE|RCC-98-ARIN|ARIN
813|20120320|UUNET-CANADA|MCICS-ARIN|ARIN
814|20120320|UUNET-CANADA|MCICS-ARIN|ARIN
815|20120320|UUNET-CANADA|MCICS-ARIN|ARIN
816|20120320|MOONV6|MCICS-ARIN|ARIN
817|20120320|UUNET-CANADA|MCICS-ARIN|ARIN
818|20021207|DOC-AS|DEPART-51-ARIN|ARIN
819|20120224|LARG-NET|LRGN-ARIN|ARIN
820|20110515|INDUSTRY-CANADA-AS|INDUST-6-ARIN|ARIN
821|19950505|DISC|DISC-9-ARIN|ARIN
822|19940309|STJOSEPHS-AS|SJHC-4-ARIN|ARIN
